CustomerID,Recency,Frequency,Monetary,TotalItems,UniqueProducts,Country,AvgOrderValue,ItemsPerOrder,Cluster,Segment
N9051,62,18,109.62,41,18,United Kingdom,6.09,2.2777777777777777,1,Recent Engaged Customers
N9052,90,10,59.03,23,10,United Kingdom,5.903,2.3,1,Recent Engaged Customers
N9053,39,13,167.64,51,13,United Kingdom,12.895384615384614,3.923076923076923,1,Recent Engaged Customers
N9054,121,11,182.12,53,11,United Kingdom,16.556363636363635,4.818181818181818,1,Recent Engaged Customers
N9055,127,10,122.31,33,10,United Kingdom,12.231,3.3,1,Recent Engaged Customers
N9056,34,11,32.83,19,12,United Kingdom,2.9845454545454544,1.7272727272727273,1,Recent Engaged Customers
N9057,1,11,108.05,31,11,United Kingdom,9.822727272727272,2.8181818181818183,1,Recent Engaged Customers
N9058,4,14,120.36,63,14,United Kingdom,8.597142857142858,4.5,1,Recent Engaged Customers
N9059,69,15,122.69,33,16,United Kingdom,8.179333333333334,2.2,1,Recent Engaged Customers
N9060,31,9,69.36,43,10,United Kingdom,7.706666666666667,4.777777777777778,1,Recent Engaged Customers
N9061,126,10,44.68,16,11,United Kingdom,4.468,1.6,1,Recent Engaged Customers
N9062,30,10,36.72,18,10,United Kingdom,3.672,1.8,1,Recent Engaged Customers
N9063,3,11,68.03,20,11,United Kingdom,6.184545454545455,1.818181818181818,1,Recent Engaged Customers
N9064,125,12,62.870000000000005,22,11,United Kingdom,5.239166666666667,1.8333333333333333,1,Recent Engaged Customers
N9065,33,13,164.14999999999998,46,12,United Kingdom,12.626923076923076,3.5384615384615383,1,Recent Engaged Customers
N9066,30,11,77.21000000000001,30,11,United Kingdom,7.0190909090909095,2.727272727272727,1,Recent Engaged Customers
N9067,40,10,35.11,17,10,United Kingdom,3.511,1.7,1,Recent Engaged Customers
N9068,121,13,71.22999999999999,24,14,United Kingdom,5.479230769230768,1.8461538461538465,1,Recent Engaged Customers
N9069,10,9,138.5,36,9,United Kingdom,15.38888888888889,4.0,1,Recent Engaged Customers
N9070,6,6,63.45,32,7,United Kingdom,10.575,5.333333333333333,1,Recent Engaged Customers
N9071,64,14,98.41,29,14,United Kingdom,7.029285714285714,2.071428571428572,1,Recent Engaged Customers
N9072,34,17,162.31,52,19,United Kingdom,9.547647058823529,3.0588235294117645,1,Recent Engaged Customers
N9073,2,16,123.55,31,16,United Kingdom,7.721875,1.9375,1,Recent Engaged Customers
N9074,122,18,136.88,38,19,United Kingdom,7.604444444444444,2.111111111111111,1,Recent Engaged Customers
N9075,99,10,68.39999999999999,19,10,United Kingdom,6.839999999999999,1.9,1,Recent Engaged Customers
N9076,161,9,70.89999999999999,24,9,United Kingdom,7.877777777777776,2.6666666666666665,1,Recent Engaged Customers
N9077,1,10,46.76,15,10,United Kingdom,4.676,1.5,1,Recent Engaged Customers
N9078,4,14,82.04,30,14,United Kingdom,5.86,2.142857142857143,1,Recent Engaged Customers
N9079,62,13,291.1,66,13,United Kingdom,22.39230769230769,5.076923076923077,1,Recent Engaged Customers
N9080,2,10,47.05,15,9,United Kingdom,4.705,1.5,1,Recent Engaged Customers
N9081,67,14,50.84,25,14,United Kingdom,3.6314285714285712,1.7857142857142858,1,Recent Engaged Customers
N9082,40,9,60.09,20,9,United Kingdom,6.676666666666666,2.2222222222222223,1,Recent Engaged Customers
N9083,308,12,77.57000000000001,31,13,United Kingdom,6.464166666666667,2.583333333333333,1,Recent Engaged Customers
N9084,4,19,121.54,78,19,United Kingdom,6.396842105263158,4.105263157894737,1,Recent Engaged Customers
N9085,187,19,99.72,33,18,United Kingdom,5.248421052631579,1.736842105263158,1,Recent Engaged Customers
N9086,10,14,89.00999999999999,41,13,United Kingdom,6.357857142857142,2.9285714285714284,1,Recent Engaged Customers
N9087,64,15,84.56,32,15,United Kingdom,5.637333333333333,2.1333333333333333,1,Recent Engaged Customers
N9088,3,21,124.41,35,21,United Kingdom,5.924285714285714,1.6666666666666667,1,Recent Engaged Customers
N9089,4,14,100.42,27,14,United Kingdom,7.172857142857142,1.9285714285714288,1,Recent Engaged Customers
N9090,71,11,97.49,41,11,United Kingdom,8.862727272727273,3.727272727272727,1,Recent Engaged Customers
N9091,161,17,158.19,58,18,United Kingdom,9.305294117647058,3.411764705882353,1,Recent Engaged Customers
N9092,33,15,157.94,42,15,United Kingdom,10.529333333333334,2.8,1,Recent Engaged Customers
N9093,71,9,62.13,23,9,United Kingdom,6.903333333333332,2.555555555555556,1,Recent Engaged Customers
N9094,34,12,116.83,41,13,United Kingdom,9.735833333333334,3.4166666666666665,1,Recent Engaged Customers
N9095,97,12,101.36,24,12,United Kingdom,8.446666666666667,2.0,1,Recent Engaged Customers
N9096,4,15,137.99,42,16,United Kingdom,9.199333333333334,2.8,1,Recent Engaged Customers
N9097,127,11,175.36,53,12,United Kingdom,15.94181818181818,4.818181818181818,1,Recent Engaged Customers
N9098,305,12,104.94,32,12,United Kingdom,8.745,2.6666666666666665,1,Recent Engaged Customers
N9099,30,18,141.14,46,18,United Kingdom,7.841111111111112,2.555555555555556,1,Recent Engaged Customers
N9100,6,14,171.64,40,14,United Kingdom,12.26,2.857142857142857,1,Recent Engaged Customers
N9101,193,12,59.02,22,12,United Kingdom,4.918333333333333,1.8333333333333333,1,Recent Engaged Customers
N9102,30,7,86.46000000000001,30,7,United Kingdom,12.351428571428572,4.285714285714286,1,Recent Engaged Customers
N9103,30,10,55.41,16,10,United Kingdom,5.541,1.6,1,Recent Engaged Customers
N9104,33,15,65.02,17,15,United Kingdom,4.334666666666666,1.1333333333333333,1,Recent Engaged Customers
N9105,71,15,219.88,79,16,United Kingdom,14.658666666666669,5.266666666666667,1,Recent Engaged Customers
N9106,121,11,225.15,45,11,United Kingdom,20.46818181818181,4.090909090909091,1,Recent Engaged Customers
N9107,71,17,149.79999999999998,52,17,United Kingdom,8.811764705882352,3.0588235294117645,1,Recent Engaged Customers
N9108,34,13,119.82,59,13,United Kingdom,9.216923076923075,4.538461538461538,1,Recent Engaged Customers
N9109,3,8,60.72,21,8,United Kingdom,7.59,2.625,1,Recent Engaged Customers
N9110,215,7,18.06,12,7,United Kingdom,2.5800000000000005,1.7142857142857142,1,Recent Engaged Customers
N9111,100,18,120.49,29,18,United Kingdom,6.693888888888889,1.6111111111111112,1,Recent Engaged Customers
N9112,1,14,104.25,51,13,United Kingdom,7.446428571428571,3.642857142857143,1,Recent Engaged Customers
N9113,10,12,148.66,49,13,United Kingdom,12.388333333333334,4.083333333333333,1,Recent Engaged Customers
N9114,67,18,112.25,32,18,United Kingdom,6.236111111111111,1.7777777777777777,1,Recent Engaged Customers
N9115,64,12,98.14,30,12,United Kingdom,8.178333333333333,2.5,1,Recent Engaged Customers
N9116,30,6,21.47,9,6,United Kingdom,3.578333333333333,1.5,1,Recent Engaged Customers
N9117,93,11,62.53999999999999,17,11,United Kingdom,5.685454545454545,1.5454545454545454,1,Recent Engaged Customers
N9118,122,12,103.47,36,12,United Kingdom,8.6225,3.0,1,Recent Engaged Customers
N9119,34,10,41.61,17,10,United Kingdom,4.161,1.7,1,Recent Engaged Customers
N9120,30,15,102.18,30,15,United Kingdom,6.811999999999999,2.0,1,Recent Engaged Customers
N9121,10,16,68.12,39,16,United Kingdom,4.2575,2.4375,1,Recent Engaged Customers
N9122,1,13,80.05,22,13,United Kingdom,6.157692307692307,1.6923076923076923,1,Recent Engaged Customers
N9123,152,15,86.03999999999999,22,17,United Kingdom,5.736,1.4666666666666666,1,Recent Engaged Customers
N9124,31,9,102.52,37,9,United Kingdom,11.39111111111111,4.111111111111111,1,Recent Engaged Customers
N9125,4,10,45.21,25,10,United Kingdom,4.520999999999999,2.5,1,Recent Engaged Customers
N9126,39,13,111.26,35,13,United Kingdom,8.558461538461538,2.6923076923076925,1,Recent Engaged Customers
N9127,218,13,84.17999999999999,60,13,United Kingdom,6.475384615384614,4.615384615384615,1,Recent Engaged Customers
N9128,30,11,93.33,27,11,United Kingdom,8.484545454545454,2.4545454545454546,1,Recent Engaged Customers
N9129,2,15,103.35,31,15,United Kingdom,6.89,2.066666666666667,1,Recent Engaged Customers
N9130,34,10,46.07,18,10,United Kingdom,4.607,1.8,1,Recent Engaged Customers
N9131,36,9,51.48,22,9,United Kingdom,5.72,2.4444444444444446,1,Recent Engaged Customers
N9132,4,16,111.39,53,16,United Kingdom,6.961875,3.3125,1,Recent Engaged Customers
N9133,90,11,78.07,24,11,United Kingdom,7.097272727272727,2.1818181818181817,1,Recent Engaged Customers
N9134,188,6,100.31,30,6,United Kingdom,16.718333333333334,5.0,1,Recent Engaged Customers
N9135,31,12,106.73,41,12,United Kingdom,8.894166666666667,3.4166666666666665,1,Recent Engaged Customers
N9136,90,10,120.52,24,10,United Kingdom,12.052,2.4,1,Recent Engaged Customers
N9137,40,15,160.73999999999998,35,16,United Kingdom,10.716,2.333333333333333,1,Recent Engaged Customers
N9138,127,13,56.36,23,13,United Kingdom,4.335384615384616,1.7692307692307692,1,Recent Engaged Customers
N9139,30,17,100.01,28,17,United Kingdom,5.882941176470588,1.6470588235294117,1,Recent Engaged Customers
N9140,6,7,48.120000000000005,15,7,United Kingdom,6.8742857142857146,2.142857142857143,1,Recent Engaged Customers
N9141,1,14,125.68,56,14,United Kingdom,8.977142857142857,4.0,1,Recent Engaged Customers
N9142,91,13,78.56,23,12,United Kingdom,6.043076923076924,1.7692307692307692,1,Recent Engaged Customers
N9143,121,7,25.98,10,7,United Kingdom,3.7114285714285713,1.4285714285714286,1,Recent Engaged Customers
N9144,31,5,28.26,7,5,United Kingdom,5.651999999999999,1.4,1,Recent Engaged Customers
N9145,10,12,132.55,57,12,United Kingdom,11.045833333333334,4.75,1,Recent Engaged Customers
N9146,2,11,135.2,48,11,United Kingdom,12.29090909090909,4.363636363636363,1,Recent Engaged Customers
N9147,62,15,96.46,46,15,United Kingdom,6.430666666666666,3.066666666666667,1,Recent Engaged Customers
N9148,155,15,166.09,59,16,United Kingdom,11.072666666666668,3.933333333333333,1,Recent Engaged Customers
N9149,31,9,39.72,20,9,United Kingdom,4.413333333333333,2.2222222222222223,1,Recent Engaged Customers
N9150,1,16,125.93,43,16,United Kingdom,7.870625,2.6875,1,Recent Engaged Customers
N9151,34,10,101.4,41,10,United Kingdom,10.14,4.1,1,Recent Engaged Customers
N9152,90,12,104.75,29,12,United Kingdom,8.729166666666666,2.4166666666666665,1,Recent Engaged Customers
N9153,10,14,74.56,29,15,United Kingdom,5.325714285714286,2.071428571428572,1,Recent Engaged Customers
N9154,34,7,46.38,11,8,United Kingdom,6.625714285714286,1.5714285714285714,1,Recent Engaged Customers
N9155,38,15,121.34,40,15,United Kingdom,8.089333333333334,2.6666666666666665,1,Recent Engaged Customers
N9156,31,7,29.84,18,7,United Kingdom,4.262857142857143,2.571428571428572,1,Recent Engaged Customers
N9157,71,13,55.93,29,13,United Kingdom,4.302307692307692,2.230769230769231,1,Recent Engaged Customers
N9158,1,9,26.95,17,9,United Kingdom,2.9944444444444445,1.8888888888888888,1,Recent Engaged Customers
N9159,64,11,67.47999999999999,26,11,United Kingdom,6.134545454545454,2.363636363636364,1,Recent Engaged Customers
N9160,122,11,62.68,28,12,United Kingdom,5.698181818181818,2.5454545454545454,1,Recent Engaged Customers
N9161,71,9,50.53,26,9,United Kingdom,5.614444444444445,2.888888888888889,1,Recent Engaged Customers
N9162,121,12,160.54,58,12,United Kingdom,13.378333333333332,4.833333333333333,1,Recent Engaged Customers
N9163,124,15,126.23,42,15,United Kingdom,8.415333333333333,2.8,1,Recent Engaged Customers
N9164,4,17,127.55,44,17,United Kingdom,7.502941176470588,2.588235294117647,1,Recent Engaged Customers
N9165,122,15,100.91,43,17,United Kingdom,6.727333333333333,2.8666666666666667,1,Recent Engaged Customers
N9166,39,12,212.45,40,12,United Kingdom,17.70416666666667,3.333333333333333,1,Recent Engaged Customers
N9167,3,14,71.03,24,13,United Kingdom,5.073571428571428,1.7142857142857142,1,Recent Engaged Customers
N9168,1,17,85.99,34,17,United Kingdom,5.058235294117647,2.0,1,Recent Engaged Customers
N9169,4,10,35.93,12,10,United Kingdom,3.593,1.2,1,Recent Engaged Customers
N9170,2,7,24.9,14,7,United Kingdom,3.557142857142857,2.0,1,Recent Engaged Customers
N9171,121,17,132.95,37,17,United Kingdom,7.820588235294117,2.176470588235294,1,Recent Engaged Customers
N9172,4,11,69.28,42,11,United Kingdom,6.298181818181818,3.8181818181818175,1,Recent Engaged Customers
N9173,4,13,114.63,25,13,United Kingdom,8.817692307692308,1.9230769230769231,1,Recent Engaged Customers
N9174,3,17,108.03,41,17,United Kingdom,6.354705882352941,2.411764705882353,1,Recent Engaged Customers
N9175,67,12,84.53999999999999,37,12,United Kingdom,7.044999999999999,3.083333333333333,1,Recent Engaged Customers
N9176,125,8,50.13,26,8,United Kingdom,6.266249999999999,3.25,1,Recent Engaged Customers
N9177,3,13,50.09,25,13,United Kingdom,3.853076923076924,1.9230769230769231,1,Recent Engaged Customers
N9178,251,9,47.78,15,9,United Kingdom,5.308888888888889,1.6666666666666667,1,Recent Engaged Customers
N9179,66,9,33.56,13,9,United Kingdom,3.728888888888889,1.4444444444444444,1,Recent Engaged Customers
N9180,31,16,90.6,35,16,United Kingdom,5.6625,2.1875,1,Recent Engaged Customers
N9181,30,7,28.15,10,7,United Kingdom,4.021428571428571,1.4285714285714286,1,Recent Engaged Customers
N9182,30,10,60.91,15,10,United Kingdom,6.090999999999999,1.5,1,Recent Engaged Customers
N9183,31,9,47.23,20,9,United Kingdom,5.247777777777778,2.2222222222222223,1,Recent Engaged Customers
N9184,30,13,62.65,20,13,United Kingdom,4.819230769230769,1.5384615384615383,1,Recent Engaged Customers
N9185,2,9,67.42,24,10,United Kingdom,7.491111111111111,2.6666666666666665,1,Recent Engaged Customers
N9186,4,17,108.9,37,18,United Kingdom,6.405882352941176,2.176470588235294,1,Recent Engaged Customers
N9187,122,9,52.69,29,9,United Kingdom,5.854444444444444,3.2222222222222223,1,Recent Engaged Customers
N9188,36,14,163.29,74,14,United Kingdom,11.663571428571428,5.285714285714286,1,Recent Engaged Customers
N9189,71,16,176.37,50,16,United Kingdom,11.023125,3.125,1,Recent Engaged Customers
N9190,122,4,50.56,11,4,United Kingdom,12.64,2.75,1,Recent Engaged Customers
N9191,1,6,35.46,10,6,United Kingdom,5.91,1.6666666666666667,1,Recent Engaged Customers
N9192,96,11,57.620000000000005,16,11,United Kingdom,5.238181818181818,1.4545454545454546,1,Recent Engaged Customers
N9193,39,14,81.71000000000001,43,14,United Kingdom,5.836428571428572,3.071428571428572,1,Recent Engaged Customers
N9194,40,15,89.84,46,16,United Kingdom,5.989333333333334,3.066666666666667,1,Recent Engaged Customers
N9195,3,13,96.13,28,13,United Kingdom,7.394615384615384,2.1538461538461537,1,Recent Engaged Customers
N9196,40,13,44.98,18,14,United Kingdom,3.46,1.3846153846153846,1,Recent Engaged Customers
N9197,3,13,60.5,23,13,United Kingdom,4.653846153846154,1.7692307692307692,1,Recent Engaged Customers
N9198,126,10,69.9,24,11,United Kingdom,6.99,2.4,1,Recent Engaged Customers
N9199,30,17,125.0,46,17,United Kingdom,7.352941176470588,2.7058823529411766,1,Recent Engaged Customers
N9200,67,11,105.91,43,11,United Kingdom,9.628181818181815,3.909090909090909,1,Recent Engaged Customers
N9201,90,12,240.5,77,13,United Kingdom,20.041666666666668,6.416666666666667,1,Recent Engaged Customers
N9202,31,13,70.82,27,13,United Kingdom,5.447692307692307,2.076923076923077,1,Recent Engaged Customers
N9203,121,17,122.96,43,17,United Kingdom,7.232941176470588,2.5294117647058822,1,Recent Engaged Customers
N9204,121,10,75.08,50,10,United Kingdom,7.508,5.0,1,Recent Engaged Customers
N9205,96,16,114.11,46,16,United Kingdom,7.131875,2.875,1,Recent Engaged Customers
N9206,4,15,117.75,39,15,United Kingdom,7.85,2.6,1,Recent Engaged Customers
N9207,30,13,105.49,39,13,United Kingdom,8.114615384615384,3.0,1,Recent Engaged Customers
N9208,2,12,83.13,34,12,United Kingdom,6.927499999999999,2.833333333333333,1,Recent Engaged Customers
N9209,245,9,83.72,21,9,United Kingdom,9.302222222222222,2.333333333333333,1,Recent Engaged Customers
N9210,10,14,87.72,42,15,United Kingdom,6.265714285714286,3.0,1,Recent Engaged Customers
N9211,97,17,128.75,41,17,United Kingdom,7.573529411764706,2.411764705882353,1,Recent Engaged Customers
N9212,90,12,53.23,21,12,United Kingdom,4.435833333333334,1.75,1,Recent Engaged Customers
N9213,40,7,36.89,9,7,United Kingdom,5.2700000000000005,1.2857142857142858,1,Recent Engaged Customers
N9214,10,9,42.77,15,9,United Kingdom,4.752222222222222,1.6666666666666667,1,Recent Engaged Customers
N9215,90,11,96.73,48,11,United Kingdom,8.793636363636363,4.363636363636363,1,Recent Engaged Customers
N9216,4,10,86.25,26,10,United Kingdom,8.625,2.6,1,Recent Engaged Customers
N9217,94,16,128.45,44,16,United Kingdom,8.028125,2.75,1,Recent Engaged Customers
N9218,40,12,69.51,37,12,United Kingdom,5.7925,3.083333333333333,1,Recent Engaged Customers
N9219,30,11,42.21,14,10,United Kingdom,3.837272727272728,1.2727272727272727,1,Recent Engaged Customers
N9220,30,8,51.19,15,8,United Kingdom,6.39875,1.875,1,Recent Engaged Customers
N9221,122,19,151.23,62,18,United Kingdom,7.959473684210526,3.263157894736842,1,Recent Engaged Customers
N9222,93,23,129.15,35,23,United Kingdom,5.615217391304348,1.5217391304347827,1,Recent Engaged Customers
N9223,67,10,67.36,26,10,United Kingdom,6.736,2.6,1,Recent Engaged Customers
N9224,93,17,212.47,83,17,United Kingdom,12.498235294117649,4.882352941176471,1,Recent Engaged Customers
N9225,10,13,122.96,38,14,United Kingdom,9.458461538461538,2.923076923076923,1,Recent Engaged Customers
N9226,90,5,21.08,10,5,United Kingdom,4.215999999999999,2.0,1,Recent Engaged Customers
N9227,71,9,77.87,32,9,United Kingdom,8.652222222222223,3.555555555555556,1,Recent Engaged Customers
N9228,40,13,81.86,26,13,United Kingdom,6.296923076923077,2.0,1,Recent Engaged Customers
N9229,276,9,111.9,40,10,United Kingdom,12.433333333333332,4.444444444444445,1,Recent Engaged Customers
N9230,6,12,109.6,27,12,United Kingdom,9.133333333333333,2.25,1,Recent Engaged Customers
N9231,33,15,74.23,31,16,United Kingdom,4.948666666666667,2.066666666666667,1,Recent Engaged Customers
N9232,125,7,52.38,17,7,United Kingdom,7.482857142857143,2.4285714285714284,1,Recent Engaged Customers
N9233,30,13,65.6,20,14,United Kingdom,5.046153846153846,1.5384615384615383,1,Recent Engaged Customers
N9234,30,11,88.01,37,11,United Kingdom,8.000909090909092,3.363636363636364,1,Recent Engaged Customers
N9235,10,12,55.49,17,12,United Kingdom,4.6241666666666665,1.4166666666666667,1,Recent Engaged Customers
N9236,40,15,195.6,68,15,United Kingdom,13.04,4.533333333333333,1,Recent Engaged Customers
N9237,4,11,49.95,15,11,United Kingdom,4.540909090909091,1.3636363636363635,1,Recent Engaged Customers
N9238,4,15,131.46,34,15,United Kingdom,8.764000000000001,2.2666666666666666,1,Recent Engaged Customers
N9239,100,11,111.55,43,12,United Kingdom,10.14090909090909,3.909090909090909,1,Recent Engaged Customers
N9240,34,15,106.04,44,15,United Kingdom,7.069333333333333,2.933333333333333,1,Recent Engaged Customers
N9241,4,12,91.04,37,12,United Kingdom,7.586666666666666,3.083333333333333,1,Recent Engaged Customers
N9242,67,13,83.75,40,13,United Kingdom,6.4423076923076925,3.076923076923077,1,Recent Engaged Customers
N9243,121,10,66.19,29,10,United Kingdom,6.619,2.9,1,Recent Engaged Customers
N9244,10,13,53.68,18,13,United Kingdom,4.1292307692307695,1.3846153846153846,1,Recent Engaged Customers
N9245,90,10,61.37,35,10,United Kingdom,6.137,3.5,1,Recent Engaged Customers
N9246,130,15,76.55,25,16,United Kingdom,5.1033333333333335,1.6666666666666667,1,Recent Engaged Customers
N9247,122,11,173.4,64,11,United Kingdom,15.763636363636364,5.818181818181818,1,Recent Engaged Customers
N9248,34,11,53.95,26,12,United Kingdom,4.904545454545454,2.363636363636364,1,Recent Engaged Customers
N9249,10,19,183.19,45,20,United Kingdom,9.64157894736842,2.3684210526315788,1,Recent Engaged Customers
N9250,38,11,55.4,38,11,United Kingdom,5.036363636363636,3.4545454545454546,1,Recent Engaged Customers
N9251,122,13,46.47,25,13,United Kingdom,3.5746153846153845,1.9230769230769231,1,Recent Engaged Customers
N9252,4,15,141.81,48,15,United Kingdom,9.454,3.2,1,Recent Engaged Customers
N9253,220,13,69.13,23,13,United Kingdom,5.317692307692307,1.7692307692307692,1,Recent Engaged Customers
N9254,121,11,64.55,20,11,United Kingdom,5.868181818181818,1.818181818181818,1,Recent Engaged Customers
N9255,213,12,67.71,33,13,United Kingdom,5.642499999999999,2.75,1,Recent Engaged Customers
N9256,182,16,202.62,64,15,United Kingdom,12.66375,4.0,1,Recent Engaged Customers
N9257,4,13,81.44,28,13,United Kingdom,6.264615384615384,2.1538461538461537,1,Recent Engaged Customers
N9258,121,15,327.11,72,16,United Kingdom,21.807333333333336,4.8,1,Recent Engaged Customers
N9259,130,17,150.48,43,17,United Kingdom,8.851764705882353,2.5294117647058822,1,Recent Engaged Customers
N9260,193,9,38.400000000000006,14,9,United Kingdom,4.266666666666668,1.5555555555555556,1,Recent Engaged Customers
N9261,30,15,115.56,48,15,United Kingdom,7.704,3.2,1,Recent Engaged Customers
N9262,66,15,152.66,49,15,United Kingdom,10.177333333333332,3.2666666666666666,1,Recent Engaged Customers
N9263,30,15,118.71,45,15,United Kingdom,7.914,3.0,1,Recent Engaged Customers
N9264,4,14,140.41,60,14,United Kingdom,10.029285714285717,4.285714285714286,1,Recent Engaged Customers
N9265,62,14,137.25,43,14,United Kingdom,9.803571428571429,3.071428571428572,1,Recent Engaged Customers
N9266,30,9,55.95,27,9,United Kingdom,6.216666666666666,3.0,1,Recent Engaged Customers
N9267,4,17,177.13,56,18,EIRE,10.419411764705885,3.294117647058824,1,Recent Engaged Customers
N9268,90,14,79.46,23,14,United Kingdom,5.675714285714285,1.6428571428571428,1,Recent Engaged Customers
N9269,100,16,87.6,36,16,United Kingdom,5.475,2.25,1,Recent Engaged Customers
N9270,40,7,177.47,34,7,United Kingdom,25.352857142857143,4.857142857142857,1,Recent Engaged Customers
N9271,39,9,46.53,27,9,United Kingdom,5.169999999999999,3.0,1,Recent Engaged Customers
N9272,67,7,68.49,35,7,United Kingdom,9.784285714285714,5.0,1,Recent Engaged Customers
N9273,213,8,67.0,25,8,United Kingdom,8.375,3.125,1,Recent Engaged Customers
N9274,34,16,114.85,52,16,United Kingdom,7.178125,3.25,1,Recent Engaged Customers
N9275,251,10,61.21,27,10,United Kingdom,6.121,2.7,1,Recent Engaged Customers
N9276,10,14,152.4,52,14,United Kingdom,10.885714285714286,3.7142857142857135,1,Recent Engaged Customers
N9277,10,16,128.14,56,17,United Kingdom,8.00875,3.5,1,Recent Engaged Customers
N9278,39,14,286.67,67,13,United Kingdom,20.476428571428567,4.785714285714286,1,Recent Engaged Customers
N9279,39,8,31.2,12,8,United Kingdom,3.9,1.5,1,Recent Engaged Customers
N9280,10,7,30.93,10,7,United Kingdom,4.418571428571428,1.4285714285714286,1,Recent Engaged Customers
N9281,31,15,101.69,37,15,United Kingdom,6.779333333333333,2.466666666666667,1,Recent Engaged Customers
N9282,1,16,131.94,59,16,United Kingdom,8.24625,3.6875,1,Recent Engaged Customers
N9283,10,19,155.14,67,20,United Kingdom,8.165263157894737,3.526315789473684,1,Recent Engaged Customers
N9284,220,11,33.64,28,11,United Kingdom,3.058181818181818,2.5454545454545454,1,Recent Engaged Customers
N9285,4,15,110.4,40,15,United Kingdom,7.359999999999999,2.6666666666666665,1,Recent Engaged Customers
N9286,31,16,137.19,51,17,United Kingdom,8.574375,3.1875,1,Recent Engaged Customers
N9287,66,15,79.95,48,15,United Kingdom,5.33,3.2,1,Recent Engaged Customers
N9288,31,18,229.5,76,19,United Kingdom,12.75,4.222222222222222,1,Recent Engaged Customers
N9289,96,8,71.09,25,8,United Kingdom,8.88625,3.125,1,Recent Engaged Customers
N9290,40,11,76.19,30,11,United Kingdom,6.926363636363636,2.727272727272727,1,Recent Engaged Customers
N9291,62,11,64.62,29,10,United Kingdom,5.874545454545455,2.636363636363636,1,Recent Engaged Customers
N9292,90,16,106.48,39,16,United Kingdom,6.655,2.4375,1,Recent Engaged Customers
N9293,66,20,134.51,45,20,United Kingdom,6.725499999999999,2.25,1,Recent Engaged Customers
N9294,67,18,137.21,37,18,United Kingdom,7.622777777777778,2.055555555555556,1,Recent Engaged Customers
N9295,31,10,58.41,24,10,United Kingdom,5.840999999999999,2.4,1,Recent Engaged Customers
N9296,33,12,169.32,39,12,United Kingdom,14.11,3.25,1,Recent Engaged Customers
N9297,333,12,187.33,54,12,United Kingdom,15.610833333333332,4.5,1,Recent Engaged Customers
N9298,2,10,70.69,22,10,United Kingdom,7.069,2.2,1,Recent Engaged Customers
N9299,38,20,169.4,63,20,United Kingdom,8.47,3.15,1,Recent Engaged Customers
N9300,36,16,157.04999999999998,59,16,United Kingdom,9.815625,3.6875,1,Recent Engaged Customers
N9301,39,15,134.19,36,15,United Kingdom,8.946,2.4,1,Recent Engaged Customers
N9302,302,7,20.0,9,7,United Kingdom,2.857142857142857,1.2857142857142858,1,Recent Engaged Customers
N9303,30,7,46.88,36,7,United Kingdom,6.697142857142857,5.142857142857143,1,Recent Engaged Customers
N9304,1,12,99.29,53,13,United Kingdom,8.274166666666666,4.416666666666667,1,Recent Engaged Customers
N9305,40,13,180.22,80,13,United Kingdom,13.863076923076925,6.153846153846154,1,Recent Engaged Customers
N9306,1,14,125.5,35,13,United Kingdom,8.964285714285714,2.5,1,Recent Engaged Customers
N9307,30,11,86.86,26,12,United Kingdom,7.896363636363636,2.363636363636364,1,Recent Engaged Customers
N9308,39,21,140.29,62,21,United Kingdom,6.68047619047619,2.952380952380953,1,Recent Engaged Customers
N9309,126,17,69.41,34,17,United Kingdom,4.082941176470588,2.0,1,Recent Engaged Customers
N9310,30,14,74.07,27,14,United Kingdom,5.2907142857142855,1.9285714285714288,1,Recent Engaged Customers
N9311,71,11,85.73,33,13,United Kingdom,7.793636363636364,3.0,1,Recent Engaged Customers
N9312,127,10,28.3,12,10,United Kingdom,2.83,1.2,1,Recent Engaged Customers
N9313,698,7,41.6,13,7,United Kingdom,5.942857142857143,1.8571428571428568,0,At-Risk Customers
N9314,90,10,78.0,24,11,United Kingdom,7.8,2.4,1,Recent Engaged Customers
N9315,30,9,82.92999999999999,24,9,United Kingdom,9.214444444444444,2.6666666666666665,1,Recent Engaged Customers
N9316,1,10,36.61,22,10,United Kingdom,3.661,2.2,1,Recent Engaged Customers
N9317,96,7,51.51,22,7,United Kingdom,7.358571428571427,3.142857142857143,1,Recent Engaged Customers
N9318,62,16,105.73,39,16,United Kingdom,6.608124999999999,2.4375,1,Recent Engaged Customers
N9319,30,19,135.68,46,20,United Kingdom,7.141052631578948,2.421052631578948,1,Recent Engaged Customers
N9320,31,12,69.28,26,12,United Kingdom,5.773333333333333,2.1666666666666665,1,Recent Engaged Customers
N9321,155,10,43.76,16,10,United Kingdom,4.376,1.6,1,Recent Engaged Customers
N9322,30,18,168.78,48,19,United Kingdom,9.376666666666669,2.6666666666666665,1,Recent Engaged Customers
N9323,97,13,49.7,26,13,United Kingdom,3.823076923076923,2.0,1,Recent Engaged Customers
N9324,67,15,143.24,37,15,United Kingdom,9.549333333333331,2.466666666666667,1,Recent Engaged Customers
N9325,67,13,80.62,27,13,United Kingdom,6.201538461538462,2.076923076923077,1,Recent Engaged Customers
N9326,3,16,64.98,18,16,United Kingdom,4.06125,1.125,1,Recent Engaged Customers
